Date,  AOR  ,  SCHG.K  ,  QQQ.O  ,  ACWI.O  ,  ESGU.O  ,  CRBN.K  ,  ESGG.K  ,  AAPL.O  ,  MSFT.O  ,  JNJ  ,  PG  ,  V  ,  MA  ,  GOOG.O  ,  META.O  ,  TSLA.O  ,  AMZN.O  ,  UL  ,  JPM  ,  ADBE.O  ,  MRK  ,  PG  ,CL =F, 6E=F , 6B=F , TYX , TNX , FVX 
4/18/2019,45.25,40.77,187.39,74.13,63.9,119.9,91.25,50.97,123.37,137.52,106.05,160.16,240.89,61.82,178.28,18.22,93.08,58.81,113.46,270.57,69.79,106.05,64,1.13,1.3,2.96,2.56,2.37
4/22/2019,45.22,40.88,187.92,74.12,64,119.76,91.14,51.13,123.76,137.83,106.01,160.4,243.05,62.44,181.44,17.52,94.37,58.68,113.6,272.21,70.05,106.01,65.7,1.13,1.3,2.99,2.59,2.39
4/23/2019,45.35,41.35,190.31,74.52,64.52,120.47,91.14,51.87,125.44,139.9,103.16,161.66,243.49,63.23,183.78,17.59,96.19,58.74,113.74,278.49,71.13,103.16,66.3,1.12,1.3,2.98,2.57,2.36
4/24/2019,45.28,41.27,189.71,74.11,64.51,119.95,91.3,51.79,125.01,139.2,103.69,161.49,245.29,62.8,182.58,17.24,95.09,58.69,113.55,275.45,71.26,103.69,65.89,1.12,1.29,2.94,2.52,2.32
4/25/2019,45.21,41.39,190.48,74.09,64.44,119.86,91.43,51.32,129.15,139.65,103.28,161.02,245.61,63.17,193.26,16.51,95.11,58.76,113.61,277.66,72.79,103.28,65.21,1.11,1.29,2.95,2.53,2.33
4/26/2019,45.4,41.62,190.65,74.37,64.54,120.37,91.54,51.08,129.89,140.39,105.86,162.93,246.68,63.61,191.49,15.68,97.53,59.42,114.47,281.96,73.07,105.86,63.3,1.12,1.29,2.93,2.51,2.3
4/29/2019,45.38,41.67,191.02,74.55,64.77,120.76,91.79,51.15,129.77,139.84,104.78,164.15,247.13,64.38,194.78,16.1,96.92,59.69,116.12,286.14,73.21,104.78,63.5,1.12,1.29,2.97,2.54,2.32
4/30/2019,45.5,41.52,189.54,74.62,64.85,120.75,91.95,50.17,130.6,141.2,106.48,164.43,254.24,59.42,193.4,15.91,96.33,60.8,116.05,289.25,75.05,106.48,63.91,1.12,1.3,2.94,2.51,2.28
5/1/2019,45.24,41.25,188.93,74.11,64.3,119.92,92.22,52.63,127.88,141.95,104.93,162.79,248.75,58.4,193.03,15.6,95.58,60.25,115.16,283.35,75.06,104.93,63.6,1.12,1.31,2.92,2.51,2.3
5/2/2019,45.23,41.15,188.11,73.94,64.06,119.68,91.28,52.29,126.21,141.28,105.56,161.12,247.19,58.13,192.53,16.27,95.04,59.8,115.41,279.64,75.82,105.56,61.81,1.12,1.3,2.94,2.55,2.35
5/3/2019,45.47,41.59,191.11,74.72,64.77,120.85,92.09,52.94,128.9,142.01,106.08,162.04,247.95,59.27,195.47,17,98.12,60.52,116.12,285.58,76.28,106.08,61.94,1.12,1.32,2.93,2.53,2.33
5/6/2019,45.34,41.45,189.94,74.1,64.53,120.08,91,52.12,128.15,142.09,105.68,162.28,248.64,59.47,193.88,17.02,97.53,60.44,115.09,283.66,75.79,105.68,62.25,1.12,1.31,2.91,2.5,2.29
5/7/2019,44.88,40.69,186.24,72.84,63.45,117.84,90.01,50.72,125.52,139.97,104.7,160.21,245.06,58.71,189.77,16.47,96.05,59.73,113.21,277.07,74.28,104.7,61.4,1.12,1.31,2.86,2.45,2.25
5/8/2019,44.84,40.69,185.77,72.8,63.61,117.9,90.24,50.73,125.51,139.79,105.07,160.76,245.33,58.31,189.54,16.32,95.89,60.21,112.61,276.77,74.55,105.07,62.12,1.12,1.3,2.89,2.48,2.29
5/9/2019,44.74,40.57,184.77,72.43,63.19,117.37,89.83,50.18,125.5,138.73,104.24,159.81,245.31,58.12,188.65,16.13,94.99,60.09,112.52,275.79,74.69,104.24,61.7,1.12,1.3,2.88,2.46,2.25
5/10/2019,44.88,40.7,185,72.88,63.13,117.79,89.33,49.3,127.13,139.05,106.01,160.71,247.43,58.21,188.34,15.97,94.5,60.6,112.51,278.48,74.56,106.01,61.66,1.12,1.3,2.87,2.46,2.25
5/13/2019,44.17,39.52,178.58,71.05,61.82,115.03,88.12,46.43,123.35,137.2,106.11,157.33,241.38,56.6,181.54,15.13,91.13,60.35,109.45,267.7,73.58,106.11,61.04,1.13,1.3,2.84,2.41,2.19
5/14/2019,44.42,39.91,180.54,71.71,62.41,116.05,88.95,47.17,124.73,136.82,105.6,160.21,245.94,56.02,180.73,15.49,92.01,59.75,110.32,271.86,73.82,105.6,61.78,1.12,1.29,2.85,2.42,2.2
5/15/2019,44.64,40.26,183.09,72,62.78,116.59,89.5,47.73,126.02,136.91,106.7,162.79,249.15,58.21,186.27,15.46,93.56,60.35,109.9,276.82,73.95,106.7,62.02,1.12,1.29,2.82,2.38,2.15
5/16/2019,44.72,40.68,184.93,72.54,63.31,117.54,89.94,47.52,128.93,138.21,108.11,164.87,253.42,58.95,186.99,15.22,95.38,60.87,111.31,283.55,75.45,108.11,62.87,1.12,1.28,2.84,2.41,2.19
5/17/2019,44.62,40.38,183.04,71.99,62.98,116.74,89.41,47.25,128.07,138.61,107.45,164.09,252.55,58.12,185.3,14.07,93.45,60.85,110.77,279.85,75.06,107.45,62.76,1.12,1.27,2.82,2.39,2.18
5/20/2019,44.29,39.98,179.95,71.55,62.54,116.03,89.41,45.77,126.22,138.42,107.33,163.47,253.49,56.94,182.72,13.69,92.95,60.66,111.35,275.45,75.21,107.33,63.1,1.12,1.27,2.84,2.42,2.21
5/21/2019,44.64,40.36,181.83,72.2,63.05,117.01,89.39,46.65,126.9,138.12,106.37,163.86,255.36,57.48,184.82,13.67,92.88,60.52,111.73,278.07,75.81,106.37,62.99,1.12,1.27,2.84,2.43,2.23
5/22/2019,44.6,40.28,181.02,71.91,62.96,116.73,89.39,45.7,127.67,138.76,106.72,164.24,256.9,57.57,185.32,12.85,92.98,61.28,110.82,281.82,77.22,106.72,61.42,1.12,1.27,2.82,2.39,2.19
5/23/2019,44.33,39.75,178.25,71.1,62.1,115.19,88.04,44.92,126.18,139.79,106.76,161.51,249.73,57.04,180.87,13.03,90.77,61.19,108.64,274.25,77.25,106.76,57.91,1.12,1.27,2.73,2.3,2.09
5/24/2019,44.48,39.82,178.16,71.49,62.16,115.78,88.65,44.74,126.24,138.85,106.69,162.64,251.48,56.67,181.06,12.71,91.16,61.94,109.71,274.77,77.4,106.69,58.63,1.12,1.27,2.75,2.32,2.12
5/28/2019,44.31,39.62,177.49,70.88,61.78,115.07,88.13,44.56,126.16,137.07,104.46,163.71,253.43,56.71,184.31,12.58,91.82,61.25,108.52,278.25,76.53,104.46,59.14,1.12,1.27,2.71,2.27,2.07
5/29/2019,44.19,39.31,176.03,70.47,61.34,114.16,87.47,44.35,124.94,131.33,104.19,162.73,253.56,55.82,182.19,12.66,90.96,61.18,108.22,273.38,75.67,104.19,58.81,1.12,1.26,2.67,2.24,2.04
